CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,HasTechSupport,InternetService,Churn
2186,55,F,53,25.67,1319.89,Month-to-month,Bank Transfer,1,DSL,0
2187,25,M,46,86.4,3985.49,Month-to-month,Credit Card,0,Fiber optic,1
2188,76,F,45,44.07,1970.37,One year,Bank Transfer,0,DSL,0
2189,22,F,9,31.9,332.06,Month-to-month,Electronic Check,0,Fiber optic,1
2190,65,M,6,60.95,367.02,Month-to-month,Bank Transfer,0,Fiber optic,1
2191,43,F,51,66.59,3353.32,Month-to-month,Credit Card,0,Fiber optic,1
2192,35,M,35,37.05,1310.35,Month-to-month,Credit Card,0,Fiber optic,1
2193,23,M,53,24.15,1307.89,Month-to-month,Electronic Check,0,Fiber optic,1
2194,54,M,19,61.41,1132.84,Month-to-month,Credit Card,1,DSL,0
2195,77,F,69,95.95,6615.46,Month-to-month,Bank Transfer,0,DSL,1
2196,65,M,25,107.42,2709.82,One year,Electronic Check,1,Fiber optic,0
2197,30,M,11,29.75,279.3,Month-to-month,Electronic Check,1,DSL,0
2198,45,M,17,72.47,1184.89,Month-to-month,Credit Card,1,Fiber optic,1
2199,22,F,36,46.34,1685.93,One year,Electronic Check,0,Fiber optic,0
2200,30,M,21,57.46,1229.17,Month-to-month,Bank Transfer,0,Fiber optic,1
2201,34,F,18,113.34,2074.71,Month-to-month,Bank Transfer,0,Fiber optic,1
2202,67,F,60,55.21,3302.56,Month-to-month,Credit Card,0,Fiber optic,1
2203,57,M,18,56.53,1006.52,One year,Bank Transfer,0,Fiber optic,0
2204,62,F,1,40.94,46.18,Month-to-month,Bank Transfer,0,None,1
2205,49,F,14,116.0,1649.73,Two year,Credit Card,0,Fiber optic,1
2206,79,M,8,65.65,539.3,Two year,Bank Transfer,0,Fiber optic,0
2207,46,M,66,77.04,5067.37,Month-to-month,Credit Card,0,Fiber optic,1
2208,68,M,51,65.32,3315.97,Two year,Credit Card,1,DSL,0
2209,75,F,60,45.29,2743.7,Month-to-month,Credit Card,1,None,0
2210,20,M,34,101.04,3438.82,Month-to-month,Electronic Check,0,Fiber optic,1
2211,73,F,36,22.85,782.4,Month-to-month,Bank Transfer,1,DSL,0
2212,57,F,62,89.02,5484.54,Month-to-month,Bank Transfer,0,Fiber optic,1
2213,51,F,1,79.43,114.55,Two year,Bank Transfer,1,DSL,0
2214,57,F,42,34.43,1495.94,One year,Credit Card,1,DSL,0
2215,44,F,1,36.59,20.16,Month-to-month,Credit Card,0,Fiber optic,1
2216,30,M,54,85.92,4628.35,Month-to-month,Bank Transfer,0,Fiber optic,1
2217,62,M,47,51.21,2372.32,Two year,Bank Transfer,1,Fiber optic,0
2218,50,F,39,46.57,1789.8,Month-to-month,Bank Transfer,0,None,1
2219,23,F,30,25.92,770.06,Month-to-month,Bank Transfer,0,Fiber optic,1
2220,41,M,7,96.65,654.99,Month-to-month,Electronic Check,0,DSL,1
2221,36,M,22,108.27,2402.08,Two year,Credit Card,0,DSL,1
2222,33,F,50,101.98,5102.78,Month-to-month,Electronic Check,1,Fiber optic,1
2223,57,F,45,66.6,3029.23,Month-to-month,Bank Transfer,0,Fiber optic,1
2224,45,M,72,73.4,5307.25,Month-to-month,Credit Card,0,Fiber optic,1
2225,50,M,10,44.23,405.11,One year,Electronic Check,1,Fiber optic,0
2226,76,F,14,37.29,484.4,Month-to-month,Electronic Check,0,DSL,1
2227,76,M,46,102.3,4745.36,One year,Credit Card,0,Fiber optic,1
2228,65,M,6,99.83,630.93,Month-to-month,Electronic Check,0,DSL,1
2229,58,F,21,97.74,2049.33,One year,Bank Transfer,0,Fiber optic,1
2230,30,F,62,66.34,4076.12,One year,Electronic Check,1,Fiber optic,0
2231,60,F,19,106.45,2062.41,One year,Electronic Check,0,Fiber optic,1
2232,62,M,62,112.62,6955.51,One year,Bank Transfer,1,DSL,0
2233,42,F,53,52.83,2753.54,Month-to-month,Bank Transfer,0,Fiber optic,1
2234,70,M,24,42.47,1061.7,Two year,Electronic Check,0,None,0
2235,59,F,56,66.43,3750.97,Month-to-month,Bank Transfer,0,None,1
2236,53,F,62,37.93,2371.01,Month-to-month,Credit Card,0,None,1
2237,44,M,34,108.4,3639.0,Month-to-month,Credit Card,0,Fiber optic,1
2238,55,M,22,53.8,1186.44,One year,Bank Transfer,0,Fiber optic,0
2239,77,F,68,77.62,5293.52,Month-to-month,Bank Transfer,1,Fiber optic,1
2240,24,F,57,79.47,4555.72,Month-to-month,Credit Card,1,None,0
2241,22,M,10,71.5,712.11,Two year,Credit Card,0,None,0
2242,60,F,66,35.65,2398.23,Month-to-month,Electronic Check,1,Fiber optic,1
2243,62,M,8,119.1,927.28,Month-to-month,Electronic Check,0,Fiber optic,1
2244,75,M,38,37.26,1372.85,One year,Electronic Check,0,None,0
2245,74,F,62,95.15,5882.58,Two year,Electronic Check,0,None,1
2246,68,M,28,99.14,2792.1,Month-to-month,Credit Card,1,Fiber optic,1
2247,48,M,10,34.52,368.92,One year,Credit Card,1,Fiber optic,0
2248,40,M,45,113.32,5123.25,Month-to-month,Credit Card,0,DSL,1
2249,59,F,65,68.78,4431.77,Month-to-month,Bank Transfer,0,Fiber optic,1
2250,27,M,67,82.89,5592.14,Two year,Credit Card,1,DSL,0
2251,49,F,9,84.22,736.06,One year,Bank Transfer,0,Fiber optic,1
2252,60,F,5,70.5,323.49,One year,Bank Transfer,0,DSL,0
2253,70,F,10,34.2,353.45,Two year,Bank Transfer,1,DSL,0
2254,47,M,12,95.18,1113.34,One year,Electronic Check,0,Fiber optic,1
2255,56,M,58,78.18,4535.24,Month-to-month,Bank Transfer,0,DSL,1
2256,48,F,21,31.87,659.97,Month-to-month,Credit Card,0,DSL,1
2257,35,F,21,90.03,1863.83,One year,Credit Card,0,Fiber optic,1
2258,53,M,65,90.28,5847.41,One year,Credit Card,0,Fiber optic,1
2259,19,F,3,74.85,217.29,Month-to-month,Credit Card,1,Fiber optic,1
2260,31,F,69,29.05,1989.07,Month-to-month,Credit Card,0,DSL,1
2261,30,M,64,55.26,3524.8,One year,Credit Card,0,Fiber optic,0
2262,46,F,49,25.09,1252.95,Two year,Bank Transfer,0,Fiber optic,0
2263,29,M,72,67.76,4845.56,One year,Credit Card,1,DSL,0
2264,56,M,17,110.64,1893.64,Month-to-month,Bank Transfer,0,DSL,1
2265,19,F,32,20.23,665.18,Month-to-month,Electronic Check,0,Fiber optic,1
2266,49,M,70,46.66,3296.41,One year,Credit Card,0,Fiber optic,0
2267,30,M,21,99.99,2134.52,Month-to-month,Electronic Check,1,Fiber optic,1
2268,63,M,7,20.99,112.8,Two year,Electronic Check,0,Fiber optic,0
2269,44,F,7,21.02,110.97,Month-to-month,Electronic Check,0,DSL,1
2270,66,F,27,81.08,2200.64,One year,Credit Card,0,Fiber optic,1
2271,58,F,8,98.92,817.05,Two year,Bank Transfer,1,Fiber optic,0
2272,34,M,28,97.65,2711.43,One year,Electronic Check,0,DSL,1
2273,57,M,66,97.96,6467.94,One year,Credit Card,1,DSL,0
2274,48,F,71,56.1,4010.32,Two year,Bank Transfer,0,Fiber optic,0
2275,51,F,47,108.27,5115.44,One year,Electronic Check,0,None,1
2276,77,M,10,21.28,228.18,Two year,Credit Card,0,DSL,0
2277,41,F,33,51.22,1648.14,One year,Bank Transfer,1,Fiber optic,0
2278,62,F,7,53.72,331.1,One year,Bank Transfer,0,DSL,0
2279,52,F,3,36.56,98.52,One year,Credit Card,0,DSL,0
2280,65,F,14,53.62,703.35,Month-to-month,Electronic Check,0,DSL,1
2281,23,F,44,78.59,3498.37,One year,Credit Card,0,Fiber optic,0
2282,36,M,46,72.03,3265.39,Two year,Electronic Check,0,DSL,0
2283,47,F,61,51.94,3121.3,One year,Credit Card,0,Fiber optic,0
2284,24,F,36,94.93,3384.01,Month-to-month,Bank Transfer,0,Fiber optic,1
2285,27,M,13,91.48,1201.94,Month-to-month,Bank Transfer,0,Fiber optic,1
2286,58,M,16,48.07,773.28,Month-to-month,Bank Transfer,0,DSL,1
2287,49,M,5,52.32,277.55,Month-to-month,Bank Transfer,0,Fiber optic,1
2288,51,M,38,48.75,1891.86,Month-to-month,Bank Transfer,0,None,1
2289,45,F,50,32.89,1639.99,Two year,Credit Card,0,Fiber optic,0
2290,77,F,38,95.28,3575.03,Two year,Credit Card,1,DSL,0
2291,32,F,56,24.63,1405.63,Month-to-month,Credit Card,0,Fiber optic,1
2292,47,F,63,35.06,2239.98,One year,Electronic Check,0,Fiber optic,0
2293,54,M,48,30.53,1420.43,One year,Electronic Check,1,DSL,0
2294,46,M,59,102.53,6023.55,Month-to-month,Bank Transfer,1,Fiber optic,1
2295,39,F,44,24.4,1100.66,Two year,Bank Transfer,0,DSL,0
2296,21,F,55,86.46,4742.92,Month-to-month,Bank Transfer,1,Fiber optic,1
2297,37,F,55,24.45,1342.02,Two year,Electronic Check,1,Fiber optic,0
2298,49,F,1,98.64,130.96,One year,Electronic Check,0,Fiber optic,1
2299,53,M,8,111.27,849.62,One year,Credit Card,0,Fiber optic,1
2300,67,F,4,68.68,292.45,One year,Electronic Check,1,Fiber optic,0
2301,21,M,53,100.45,5295.35,Month-to-month,Bank Transfer,0,Fiber optic,1
2302,44,M,58,90.64,5213.39,Two year,Credit Card,0,DSL,1
2303,34,M,37,99.56,3699.97,Month-to-month,Electronic Check,0,Fiber optic,1
2304,29,M,49,96.68,4699.46,Two year,Credit Card,0,DSL,1
2305,39,F,67,40.54,2740.88,One year,Electronic Check,1,Fiber optic,0
2306,34,F,19,69.96,1299.51,Month-to-month,Electronic Check,1,DSL,0
2307,27,F,1,116.04,70.89,One year,Electronic Check,1,Fiber optic,0
2308,71,F,29,54.35,1536.08,Month-to-month,Bank Transfer,0,Fiber optic,1
2309,18,M,33,117.05,3896.78,One year,Electronic Check,0,Fiber optic,1
2310,39,M,52,78.32,4059.74,One year,Bank Transfer,0,None,0
2311,43,M,41,66.16,2692.79,One year,Credit Card,0,DSL,0
2312,73,F,23,85.78,1972.06,Two year,Electronic Check,1,DSL,0
2313,76,M,5,101.58,521.19,Month-to-month,Bank Transfer,0,Fiber optic,1
2314,35,M,71,59.42,4172.53,Month-to-month,Bank Transfer,0,None,1
2315,67,M,57,23.3,1367.92,One year,Credit Card,0,Fiber optic,0
2316,31,M,6,90.88,591.13,One year,Credit Card,0,None,1
2317,64,F,49,115.62,5657.11,Month-to-month,Credit Card,0,DSL,1
2318,46,M,22,82.5,1806.26,One year,Electronic Check,1,DSL,0
2319,29,M,4,38.84,193.22,One year,Electronic Check,1,Fiber optic,0
2320,53,F,72,44.82,3219.97,Month-to-month,Credit Card,0,Fiber optic,1
2321,76,F,64,110.98,7138.34,Month-to-month,Electronic Check,0,Fiber optic,1
2322,52,F,37,21.36,743.15,Month-to-month,Bank Transfer,0,DSL,1
2323,69,M,31,74.87,2319.94,Month-to-month,Bank Transfer,1,Fiber optic,1
2324,78,M,37,35.87,1372.43,One year,Electronic Check,0,Fiber optic,0
2325,29,M,45,48.28,2147.88,Month-to-month,Electronic Check,1,Fiber optic,1
2326,24,M,8,50.7,382.22,Month-to-month,Bank Transfer,0,Fiber optic,1
2327,46,F,40,41.93,1690.21,One year,Bank Transfer,0,Fiber optic,0
2328,28,M,5,99.24,538.82,Two year,Electronic Check,0,Fiber optic,1
2329,50,M,28,53.22,1460.03,One year,Electronic Check,0,DSL,0
2330,23,F,9,54.55,533.12,Month-to-month,Credit Card,0,Fiber optic,1
2331,64,F,2,65.3,146.9,Two year,Credit Card,0,Fiber optic,0
2332,32,F,63,110.23,6993.79,Month-to-month,Electronic Check,0,Fiber optic,1
2333,49,M,51,88.82,4553.47,Month-to-month,Bank Transfer,1,None,1
2334,68,M,31,26.17,828.05,Month-to-month,Electronic Check,0,None,1
2335,28,M,7,23.93,199.0,Two year,Bank Transfer,0,None,0
2336,75,M,30,76.64,2266.71,Month-to-month,Electronic Check,0,DSL,1
2337,40,M,58,108.71,6349.78,Two year,Electronic Check,0,DSL,1
2338,43,F,3,52.33,123.55,Month-to-month,Bank Transfer,0,Fiber optic,1
2339,51,F,51,44.78,2236.35,Month-to-month,Bank Transfer,0,Fiber optic,1
2340,63,M,56,94.82,5329.71,Month-to-month,Electronic Check,0,Fiber optic,1
2341,51,M,10,80.21,770.56,Month-to-month,Bank Transfer,0,Fiber optic,1
2342,46,M,61,76.5,4692.38,Two year,Bank Transfer,0,Fiber optic,0
2343,21,M,50,34.93,1776.0,Month-to-month,Electronic Check,0,DSL,1
2344,34,M,47,37.6,1740.87,Month-to-month,Credit Card,0,Fiber optic,1
2345,52,F,1,48.18,6.85,One year,Credit Card,0,None,0
2346,30,F,57,40.68,2318.84,Month-to-month,Bank Transfer,0,Fiber optic,1
2347,58,F,38,117.14,4490.34,Month-to-month,Electronic Check,1,DSL,1
2348,56,M,62,21.86,1390.05,Month-to-month,Bank Transfer,0,DSL,1
2349,32,M,70,82.61,5744.41,One year,Electronic Check,0,Fiber optic,1
2350,72,F,65,71.76,4710.88,Month-to-month,Credit Card,0,Fiber optic,1
2351,46,F,62,52.33,3220.85,Two year,Credit Card,0,Fiber optic,0
2352,46,M,56,108.76,6075.5,One year,Credit Card,0,DSL,1
2353,28,F,67,87.02,5795.25,Month-to-month,Bank Transfer,1,None,1
2354,69,F,17,119.84,2025.06,Month-to-month,Credit Card,0,Fiber optic,1
2355,49,M,8,36.87,308.52,Two year,Credit Card,0,Fiber optic,0
2356,19,F,60,28.79,1728.01,Month-to-month,Bank Transfer,0,DSL,1
2357,64,F,40,33.94,1390.35,Month-to-month,Electronic Check,0,None,1
2358,31,F,62,46.93,2923.79,Month-to-month,Credit Card,0,Fiber optic,1
2359,37,M,41,61.68,2505.23,Month-to-month,Electronic Check,0,DSL,1
2360,39,F,12,106.26,1280.86,Month-to-month,Electronic Check,1,Fiber optic,1
2361,28,F,54,48.36,2567.86,Month-to-month,Bank Transfer,0,Fiber optic,1
2362,44,F,11,111.52,1234.8,One year,Electronic Check,0,Fiber optic,1
2363,20,M,60,66.29,3966.37,One year,Electronic Check,0,Fiber optic,0
2364,34,M,68,84.71,5720.12,Month-to-month,Bank Transfer,1,DSL,1
2365,79,F,46,46.44,2116.99,Month-to-month,Electronic Check,0,Fiber optic,1
2366,61,M,38,35.6,1392.61,One year,Credit Card,0,Fiber optic,0
2367,73,F,61,106.95,6532.55,Month-to-month,Bank Transfer,0,Fiber optic,1
2368,45,M,17,30.95,566.48,Two year,Bank Transfer,0,Fiber optic,0
2369,46,M,66,97.4,6419.48,One year,Bank Transfer,0,DSL,1
2370,38,F,72,78.1,5671.09,Month-to-month,Credit Card,0,None,1
2371,64,F,36,106.11,3805.96,Month-to-month,Electronic Check,1,Fiber optic,1
2372,33,F,7,91.78,668.14,Month-to-month,Electronic Check,0,DSL,1
2373,54,M,16,48.17,751.26,Month-to-month,Electronic Check,1,DSL,0
2374,76,F,14,77.44,1044.76,One year,Credit Card,0,Fiber optic,0
2375,37,M,25,21.31,566.06,One year,Electronic Check,1,Fiber optic,0
2376,23,M,4,67.52,296.34,Month-to-month,Electronic Check,0,DSL,1
2377,36,F,29,28.6,861.46,One year,Credit Card,0,Fiber optic,0
2378,74,M,56,62.89,3501.81,Month-to-month,Credit Card,0,Fiber optic,1
2379,22,F,6,30.96,206.13,Month-to-month,Electronic Check,1,Fiber optic,1
2380,20,M,1,115.55,87.54,Month-to-month,Credit Card,0,DSL,1
2381,76,F,39,72.31,2771.22,One year,Credit Card,1,DSL,0
2382,18,M,1,111.32,147.97,One year,Credit Card,0,DSL,1
2383,75,M,63,22.24,1403.47,Month-to-month,Bank Transfer,1,Fiber optic,1
2384,77,F,57,83.77,4823.26,One year,Bank Transfer,0,Fiber optic,1
2385,55,M,67,50.7,3385.4,Month-to-month,Electronic Check,1,Fiber optic,1
2386,32,F,65,63.18,4152.39,Month-to-month,Electronic Check,0,Fiber optic,1
2387,51,M,65,107.31,6986.66,One year,Credit Card,0,Fiber optic,1
2388,78,M,21,118.0,2479.22,Month-to-month,Electronic Check,0,Fiber optic,1
2389,52,M,30,44.65,1319.78,Month-to-month,Bank Transfer,0,DSL,1
2390,66,F,33,114.83,3821.92,Month-to-month,Electronic Check,0,Fiber optic,1
2391,42,F,48,88.87,4298.64,Month-to-month,Electronic Check,0,DSL,1
2392,41,F,22,115.14,2524.77,One year,Bank Transfer,0,DSL,1
2393,29,F,54,76.24,4139.69,One year,Bank Transfer,0,Fiber optic,0
2394,35,F,4,116.08,459.04,Two year,Credit Card,1,DSL,0
2395,32,M,55,109.25,6032.72,Month-to-month,Credit Card,1,DSL,1
2396,61,M,44,32.86,1495.26,Two year,Credit Card,0,DSL,0
2397,33,F,12,51.08,589.21,Month-to-month,Electronic Check,0,Fiber optic,1
2398,44,M,52,44.31,2317.53,Two year,Electronic Check,1,Fiber optic,0
2399,25,M,65,77.21,5006.64,Two year,Electronic Check,0,Fiber optic,0
2400,77,M,65,100.28,6523.04,Month-to-month,Bank Transfer,0,DSL,1
2401,63,M,10,95.94,996.81,Month-to-month,Electronic Check,1,Fiber optic,1
2402,42,F,18,92.67,1652.82,Month-to-month,Bank Transfer,0,Fiber optic,1
2403,34,M,47,57.53,2661.15,Month-to-month,Electronic Check,1,Fiber optic,1
2404,46,F,66,33.96,2271.25,Month-to-month,Electronic Check,0,DSL,1
2405,70,F,49,41.06,2017.44,Month-to-month,Bank Transfer,0,None,1
2406,25,M,72,94.17,6775.18,Month-to-month,Bank Transfer,0,Fiber optic,1
2407,32,F,22,34.75,732.83,Month-to-month,Bank Transfer,0,Fiber optic,1
2408,44,M,26,42.29,1058.83,One year,Credit Card,1,Fiber optic,0
2409,63,M,9,62.46,540.01,Month-to-month,Credit Card,0,Fiber optic,1
2410,67,M,21,27.21,593.3,Month-to-month,Electronic Check,0,DSL,1
2411,69,F,63,41.27,2591.19,Month-to-month,Electronic Check,1,DSL,0
2412,24,F,6,34.98,216.9,Two year,Electronic Check,1,None,0
2413,20,F,14,115.13,1570.02,One year,Credit Card,0,Fiber optic,1
2414,46,M,33,39.15,1254.27,Month-to-month,Electronic Check,0,Fiber optic,1
2415,61,M,71,106.18,7489.91,One year,Bank Transfer,0,Fiber optic,1
2416,70,M,24,31.48,772.85,Month-to-month,Bank Transfer,0,DSL,1
2417,41,F,51,106.97,5431.92,One year,Credit Card,1,Fiber optic,1
2418,77,M,2,79.94,206.57,Month-to-month,Bank Transfer,1,DSL,0
2419,75,M,15,104.97,1555.4,Month-to-month,Bank Transfer,0,Fiber optic,1
2420,20,F,35,106.73,3721.91,Month-to-month,Electronic Check,0,DSL,1
2421,37,F,36,79.64,2863.99,Month-to-month,Bank Transfer,1,Fiber optic,1
2422,63,F,39,111.77,4340.94,One year,Bank Transfer,0,Fiber optic,1
2423,32,M,4,78.54,345.9,One year,Credit Card,0,DSL,0
2424,42,M,64,91.26,5878.26,One year,Bank Transfer,0,Fiber optic,1
2425,47,M,6,61.61,320.76,Two year,Bank Transfer,1,DSL,0
2426,31,F,57,111.41,6365.84,One year,Electronic Check,1,DSL,0
2427,24,F,30,102.42,3091.21,Month-to-month,Electronic Check,0,Fiber optic,1
2428,34,F,67,36.67,2503.03,Two year,Electronic Check,1,Fiber optic,0
2429,79,F,15,77.64,1151.64,Two year,Credit Card,0,Fiber optic,0
2430,61,M,17,109.68,1834.09,One year,Electronic Check,1,DSL,0
2431,37,M,18,99.31,1789.64,Two year,Bank Transfer,1,None,0
2432,53,M,19,116.26,2203.7,Two year,Credit Card,1,Fiber optic,0
2433,26,M,69,43.13,3005.14,Month-to-month,Bank Transfer,1,DSL,0
2434,55,M,24,56.75,1402.4,Month-to-month,Bank Transfer,0,Fiber optic,1
2435,65,M,48,70.72,3353.23,Month-to-month,Electronic Check,0,DSL,1
2436,74,M,30,43.27,1332.76,Two year,Credit Card,0,Fiber optic,0
2437,77,M,15,59.4,931.9,Month-to-month,Credit Card,0,Fiber optic,1
2438,39,F,47,73.75,3508.66,One year,Electronic Check,0,Fiber optic,0
2439,71,F,44,39.13,1748.15,Two year,Credit Card,1,DSL,0
2440,70,M,27,45.67,1257.3,Two year,Bank Transfer,0,Fiber optic,0
2441,70,F,64,32.48,2030.21,One year,Credit Card,0,Fiber optic,0
2442,19,M,41,91.34,3786.96,Month-to-month,Bank Transfer,0,DSL,1
2443,41,M,68,56.16,3804.03,Month-to-month,Credit Card,1,DSL,0
2444,25,F,5,42.03,164.26,Two year,Credit Card,0,Fiber optic,0
2445,28,M,53,70.73,3739.99,Two year,Electronic Check,1,Fiber optic,0
2446,30,M,8,26.82,237.85,One year,Electronic Check,1,Fiber optic,0
2447,34,M,22,112.34,2465.68,Two year,Credit Card,1,Fiber optic,0
2448,25,M,7,49.45,371.95,Month-to-month,Bank Transfer,0,Fiber optic,1
2449,38,M,22,108.65,2391.24,One year,Electronic Check,1,DSL,0
2450,35,M,46,69.76,3188.9,Month-to-month,Electronic Check,0,DSL,1
2451,47,M,30,105.02,3120.89,One year,Electronic Check,1,Fiber optic,1
2452,35,F,16,44.71,707.47,Month-to-month,Credit Card,0,Fiber optic,1
2453,63,F,5,37.53,141.23,Month-to-month,Bank Transfer,0,DSL,1
2454,64,M,67,104.94,7023.23,Two year,Bank Transfer,0,None,1
2455,48,F,23,41.29,906.53,One year,Credit Card,0,None,0
2456,55,M,61,94.62,5809.52,Two year,Bank Transfer,1,Fiber optic,0
2457,49,M,5,54.46,279.85,One year,Electronic Check,0,None,0
2458,28,M,23,94.82,2195.46,Month-to-month,Bank Transfer,0,Fiber optic,1
2459,62,M,25,110.76,2747.89,Month-to-month,Electronic Check,0,Fiber optic,1
2460,42,F,8,118.16,917.86,Two year,Electronic Check,0,Fiber optic,1
2461,50,F,21,55.98,1196.37,One year,Credit Card,0,Fiber optic,0
2462,77,F,2,56.75,130.66,Two year,Electronic Check,0,None,0
2463,55,F,22,118.14,2561.35,Month-to-month,Bank Transfer,1,Fiber optic,1
2464,58,M,72,106.15,7616.66,Month-to-month,Bank Transfer,0,DSL,1
2465,25,F,72,24.51,1809.38,Two year,Bank Transfer,0,Fiber optic,0
2466,28,M,68,77.34,5239.54,Month-to-month,Bank Transfer,0,Fiber optic,1
2467,39,M,64,38.12,2392.26,Month-to-month,Bank Transfer,0,Fiber optic,1
2468,68,F,19,119.4,2224.98,Month-to-month,Electronic Check,1,Fiber optic,1
2469,41,M,53,33.89,1823.72,One year,Credit Card,1,DSL,0
2470,58,F,52,75.93,3974.08,Month-to-month,Credit Card,1,Fiber optic,1
2471,34,F,47,86.52,4054.62,One year,Bank Transfer,0,None,1
2472,29,F,54,113.71,6105.66,Two year,Electronic Check,1,DSL,0
2473,74,F,44,104.73,4607.93,Month-to-month,Credit Card,0,Fiber optic,1
2474,63,F,7,44.58,295.25,Month-to-month,Bank Transfer,0,Fiber optic,1
2475,49,M,1,77.26,64.66,Month-to-month,Electronic Check,1,Fiber optic,1
2476,32,F,63,115.36,7243.78,Month-to-month,Credit Card,1,Fiber optic,1
2477,33,F,39,93.57,3605.52,Month-to-month,Electronic Check,0,Fiber optic,1
2478,71,M,19,88.83,1716.89,Month-to-month,Bank Transfer,0,None,1
2479,39,F,31,95.49,2972.01,Month-to-month,Electronic Check,0,Fiber optic,1
2480,45,F,24,52.25,1287.46,Month-to-month,Credit Card,0,Fiber optic,1
2481,37,M,69,92.93,6412.49,One year,Credit Card,1,DSL,0
2482,50,M,65,43.29,2862.35,Two year,Electronic Check,0,None,0
2483,27,F,33,62.81,2118.98,Month-to-month,Credit Card,1,Fiber optic,1
2484,57,M,59,108.99,6407.59,One year,Electronic Check,1,Fiber optic,1
2485,49,F,33,21.9,711.4,Month-to-month,Electronic Check,1,Fiber optic,1
2486,67,M,32,61.43,1991.03,Month-to-month,Bank Transfer,1,Fiber optic,1
2487,77,F,59,46.68,2781.78,Month-to-month,Bank Transfer,0,Fiber optic,1
2488,50,F,41,39.86,1675.33,One year,Electronic Check,0,DSL,0
2489,19,F,12,103.86,1261.58,Month-to-month,Credit Card,0,Fiber optic,1
2490,50,M,11,89.65,983.66,Month-to-month,Bank Transfer,1,DSL,1
2491,50,F,19,31.26,581.71,Two year,Credit Card,0,Fiber optic,0
2492,58,M,54,69.45,3742.22,Month-to-month,Electronic Check,1,DSL,0
2493,30,F,57,66.69,3836.37,Month-to-month,Credit Card,0,Fiber optic,1
2494,47,F,42,34.25,1486.5,One year,Credit Card,1,DSL,0
2495,50,F,71,99.98,7053.77,Month-to-month,Electronic Check,1,Fiber optic,1
2496,30,F,31,56.67,1764.79,Month-to-month,Bank Transfer,1,Fiber optic,1
2497,69,F,52,96.19,5003.89,Month-to-month,Bank Transfer,1,Fiber optic,1
2498,43,M,2,39.21,66.03,One year,Credit Card,0,Fiber optic,0
2499,39,M,38,51.51,1992.54,Month-to-month,Electronic Check,0,Fiber optic,1
2500,56,M,32,29.52,952.21,One year,Electronic Check,1,Fiber optic,0
2501,19,F,10,34.35,324.81,Two year,Bank Transfer,1,DSL,0
2502,55,F,8,108.32,860.97,Two year,Electronic Check,0,DSL,1
2503,56,M,20,30.91,603.88,Month-to-month,Electronic Check,0,DSL,1
2504,43,F,20,29.57,584.41,One year,Credit Card,1,Fiber optic,0
2505,63,F,9,114.04,983.49,Month-to-month,Credit Card,0,Fiber optic,1
2506,75,F,72,84.59,6051.67,Two year,Bank Transfer,0,DSL,1
2507,67,M,15,30.09,463.72,Two year,Bank Transfer,0,Fiber optic,0
2508,32,M,63,117.17,7400.12,Month-to-month,Credit Card,0,DSL,1
2509,51,M,21,34.71,742.57,One year,Electronic Check,0,DSL,0
2510,59,M,5,96.63,509.46,Two year,Electronic Check,0,DSL,1
2511,72,M,35,23.49,866.5,Month-to-month,Credit Card,1,Fiber optic,1
2512,61,F,68,82.45,5642.66,One year,Credit Card,1,Fiber optic,1
2513,66,F,48,74.67,3576.01,One year,Credit Card,0,Fiber optic,0
2514,57,F,62,40.8,2501.35,Two year,Credit Card,0,Fiber optic,0
2515,28,F,35,84.31,2932.04,Month-to-month,Electronic Check,0,DSL,1
2516,78,M,70,81.71,5728.47,Two year,Electronic Check,0,Fiber optic,1
2517,20,M,21,99.84,2132.26,One year,Bank Transfer,0,DSL,1
2518,76,F,39,107.59,4216.18,Month-to-month,Credit Card,0,Fiber optic,1
